endTime,artistName,trackName,msPlayed
2020-03-04 22:24,KAYTRANADA,What You Need,183786
2020-03-04 22:25,Gavin Turek,On the Line,65700
2020-03-04 22:29,FKJ,Risk,238834
2020-03-04 22:32,Remi Wolf,Guy,162962
2020-03-04 22:36,Pomo,Intoxicated,270250
2020-03-04 22:36,Jon Waltz,Luna,7962
2020-03-04 22:58,Pomo,Intoxicated,270250
2020-03-04 22:58,Jon Waltz,Luna,22020
2020-03-04 22:58,Schwey,Sh’qweyla,1745
2020-03-04 23:02,Berhana,Grey Luh,261102
2020-03-04 23:06,Ivy Sole,Rollercoaster,197636
2020-03-04 23:07,FKJ,So Much to Me,90708
2020-03-04 23:07,JMSN,Love & Pain (Kaytranada Remix),2100
2020-03-04 23:11,Samm Henshaw,Broke,207722
2020-03-04 23:12,Mack Keane,Numb,73835
2020-03-04 23:12,Rookie Season,Got a Feelin',0
2020-03-04 23:12,Inner State 81,Let Me Get Close to You (G O L D),2457
2020-03-04 23:12,Garren Sean,There She Go,920
2020-03-04 23:15,Chris LaRocca,Dice Out,190990
2020-03-04 23:22,Cool Company,When Did We Get So High?,43869
2020-03-04 23:32,Schwey,Sh’qweyla,155010
2020-03-04 23:35,Masego,Navajo,194157
2020-03-04 23:40,Loyle Carner,Angel,283225
2020-03-04 23:44,Robert Glasper,Day To Day - KAYTRANADA Remix,273254
2020-03-04 23:47,Jitwam,I'm a Rock,129106
2020-03-04 23:47,Yeek,Only in the West,877
2020-03-04 23:47,FKJ,Joy,320
2020-03-04 23:47,Robert Glasper,Written In Stone - KAYTRANADA Remix,1482
2020-03-04 23:47,Elder Island,Hotel Beds,1020
2020-03-04 23:47,Robert Glasper,Intro - Robert Glasper x KAYTRANADA,29031
2020-03-04 23:47,Franc Moody,Lunar,8448
2020-03-04 23:47,Son Little,Dub Me To The River - Daniel Scholz Indaba Remix,3529
2020-03-04 23:47,The JuJu Exchange,We Good,1225
2020-03-04 23:51,Matt Duncan,Tell You What I Know,209428
2020-03-04 23:52,Jarreau Vandal,Ginger Tea,83101
2020-03-04 23:55,Down to Mars,The Loneliest Number,129523
2020-03-04 23:58,ROMderful,Tired Of The Games (feat. TOBi),181000
2020-03-05 00:02,The O'My's,Niña Fresa,264652
2020-03-05 00:04,TOKiMONSTA,Strange Froot (feat. Ambré),93378
2020-03-05 00:07,syd B,Water Me,201290
2020-03-05 00:09,Dreamcast,Leo,110615
2020-03-05 00:10,Roy Blair,FANTAZIA,81021
2020-03-05 00:14,Hudi,Tempo,210929
2020-03-05 00:18,Nick Leng,LEMONS,260938
2020-03-05 00:21,Julianna Townsend,Sunday Blues - Shuko & The Breed Remix,189152
2020-03-05 00:56,Jack Harlow,SUNDOWN,2595
2020-03-06 19:10,Kota the Friend,Volvo,180570
2020-03-06 19:10,OverDoz.,Manifesto,0
2020-03-06 19:11,Kota the Friend,Colorado,59394
2020-03-06 19:14,Kota the Friend,Alkaline,167294
2020-03-06 19:16,Kota the Friend,Monday,133758
2020-03-06 19:50,Kota the Friend,Chicago Diner,17801
2020-03-06 23:28,Kota the Friend,Volvo,727
2020-03-06 23:28,Kota the Friend,Berlin,295
2020-03-06 23:28,Kota the Friend,California,907
2020-03-06 23:32,Kota the Friend,Philly Jawn,47023
2020-03-06 23:32,Kota the Friend,Saturday,199703
2020-03-06 23:36,Kota the Friend,Hollywood,234550
2020-03-06 23:37,Whethan,Upside Down (feat. Grouplove),136
2020-03-06 23:37,FOLEY,What's Your Name,10895
2020-03-06 23:37,Kill Paris,Way Out,1645
2020-03-06 23:41,Electric Mantis,Daybreak,1642
2020-03-06 23:41,Disclosure,Tondo,260377
2020-03-06 23:41,Samm Henshaw,Broke,3707
2020-03-06 23:41,FKJ,Higher in Love,7645
2020-03-06 23:41,FKJ,Higher in Love,1622
2020-03-06 23:41,Litany,Bedroom,3860
2020-03-06 23:41,Litany,Bedroom,524
2020-03-06 23:41,Apollo Bebop,The Recipe,1425
2020-03-06 23:44,Soleima,Breathe (feat. Hoodboi),181090
2020-03-06 23:44,Soleima,Low Life,1402
2020-03-06 23:45,Ginger Root,B4,32005
2020-03-06 23:45,KAYTRANADA,The Worst In Me,900
2020-03-06 23:47,Dacey,Sidewalks,148290
2020-03-06 23:51,Honeybutter,Bite the Bit,244419
2020-03-06 23:54,The Turnouts,What Have I to Say to You,930
2020-03-06 23:54,Courage,Long Way Up,1515
2020-03-06 23:54,MAX,Acid Dreams,125593
2020-03-06 23:54,"Tyler, The Creator",BEST INTEREST,1406
2020-03-06 23:54,Big Words,Soul Jam,1867
2020-03-06 23:54,"K, Le Maestro",Solitude,1425
2020-03-06 23:54,Winston Surfshirt,Make A Move,2563
2020-03-06 23:54,Mtbrd,Smoovy,1241
2020-03-06 23:54,Blood Orange,Charcoal Baby,1681
2020-03-06 23:54,Against All Logic,Now U Got Me Hooked,1022
2020-03-06 23:57,Polographia,Sly (feat. Winston Surfshirt),211200
2020-03-06 23:58,The Kooks,Bad Habit,923
2020-03-06 23:58,Sniffle Party,Peach Dream,11560
2020-03-06 23:58,Ben Beal,Freshman,2780
2020-03-06 23:58,Local Natives,Dark Days,216
2020-03-06 23:58,Penguin Prison,On Your Side,1880
2020-03-06 23:58,Big Wild,City of Sound,1547
2020-03-06 23:58,Alexander Lewis,Pearl Magnolia,12192
2020-03-06 23:58,Tim Atlas,Compromised,1765
2020-03-06 23:58,The Lagoons,California,1435
2020-03-07 00:00,Casey Veggies,"RIP (feat. Tyler, The Creator)",1203
2020-03-07 00:00,Bear Hands,The Shallows,571
2020-03-07 00:00,Jean Tonique,Un rêve à deux,6248
2020-03-07 00:00,Lawrence,It's Not All About You,1410
2020-03-07 00:23,Aim,The Force,3036
2020-03-07 00:23,Mac Miller,Dang! (feat. Anderson .Paak),109160
2020-03-07 00:27,Travis Thompson,Never Change (feat. Parisalexa),268860
2020-03-07 00:28,Apollo Brown,God Help Me,62880
2020-03-07 00:28,Beshken,Know You Well (feat. Mothica & Mayo),4518
2020-03-07 00:29,Mick Jenkins,Carefree,7636
2020-03-07 00:29,Pool Cosby,Where Do We Go from Here (feat. Kool A.D.),54871
2020-03-07 00:29,Anderson .Paak,Winners Circle,2030
2020-03-07 00:42,Moon Boots,Tear My Heart - Marquis Hawkes Remix - Edit,107800
2020-03-07 20:47,Courage,Long Way Up,195720
2020-03-07 20:47,Jordan Rakei,Midnight Mischief - Tom Misch Remix,1807
2020-03-07 20:47,GRiZ,Smoke That (feat. ProbCause & Jaye Prime),13942
2020-03-07 20:47,Against All Logic,Now U Got Me Hooked,10555
2020-03-07 21:00,Like,Blah Loops,142783
2020-03-07 23:15,FOLEY,What's Your Name,170487
2020-03-07 23:18,Harrison Sands,Glow,193548
2020-03-07 23:21,Vindata,All I Really Need,2415
2020-03-07 23:21,Cbdb,She's Mobile,147483
2020-03-07 23:21,Kixxie Siete,Clear Weather,2260
2020-03-07 23:24,Cordae,RNP (feat. Anderson .Paak),175828
2020-03-07 23:24,Smallpools,SYCS,15031
2020-03-07 23:28,Pomo,Intoxicated,270250
2020-03-07 23:35,Allan Rayman,Lucy The Tease,998
2020-03-07 23:35,Tennis,Runner,12793
2020-03-07 23:35,The Internet,Girl (feat. KAYTRANADA),415613
2020-03-07 23:36,Unified Highway,Rainy Day in Autumn,965
2020-03-07 23:39,Tame Impala,Borderline,237800
2020-03-07 23:43,Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),218000
2020-03-07 23:45,Pool Cosby,Where Do We Go from Here (feat. Kool A.D.),2902
2020-03-07 23:45,Soft Powers,Palm Nights,114358
2020-03-07 23:49,Young Franco,About This Thing,1367
2020-03-07 23:49,Troop Brand,Cherry Trees,246448
2020-03-07 23:49,Fela Kuti,Water No Get Enemy - Edit,1011
2020-03-07 23:49,Bear Hands,Winner's Circle,10310
2020-03-07 23:49,Vampire Weekend,The Kids Don't Stand A Chance,1254
2020-03-07 23:52,Cozz,Zendaya (feat. J. Cole),1363
2020-03-07 23:52,Local Natives,Dark Days,5550
2020-03-07 23:52,Cody G,Sunday Strut,166848
2020-03-07 23:52,The Knocks,Time,10709
2020-03-07 23:53,Sure Sure,This Must Be The Place,1115
2020-03-07 23:53,William Bolton,These Days,1152
2020-03-07 23:53,The Kooks,Westside,1400
2020-03-07 23:53,Jean Tonique,Un rêve à deux,850
2020-03-07 23:53,Disclosure,Magnets - A-Trak Remix,859
2020-03-07 23:53,LOOPRAT,All the Way Live,1097
2020-03-07 23:53,Daniela Andrade,Ayayai,1711
2020-03-07 23:58,Cold War Kids,Waiting For Your Love,1014
2020-03-07 23:58,Rambutan Jam Band,Doing What They Taught Us,765
2020-03-07 23:58,The Kooks,Westside,6849
2020-03-07 23:58,Aceyalone,Ride When I'm High,506
2020-03-07 23:58,LOOPRAT,All the Way Live,337827
2020-03-08 00:01,NoMBe,Freak Like Me,176890
2020-03-08 00:02,Kilter,They Don't Know Us - The Geek X Vrv Remix,8127
2020-03-08 00:02,Action Bronson,Bonzai / Terry - From Spotify Studios NYC,1354
2020-03-08 00:05,Vulfpeck,Wait for the Moment,230677
2020-03-08 00:08,Robert Glasper,Written In Stone - KAYTRANADA Remix,401
2020-03-08 00:08,Young Empires,So Cruel,1347
2020-03-08 00:08,CHVRCHES,Recover,1499
2020-03-08 00:08,Robert Glasper,Day To Day - KAYTRANADA Remix,208
2020-03-08 00:08,tourdefrance,Solou,1760
2020-03-08 00:08,Pool Cosby,A Poem Is a Hustle (feat. Raekwon),1463
2020-03-08 00:08,The Knocks,Best For Last (feat. Walk The Moon),1067
2020-03-08 00:08,De La Soul,Shopping Bags (She Got from You) - Edit,1347
2020-03-08 00:08,Anderson .Paak,Winners Circle,551
2020-03-08 00:08,Free n Losh,Runnin' (feat. Busty and the Bass),2361
2020-03-08 00:08,Mocki,The Weekend (feat. Jai Wolf),164489
2020-03-08 00:09,Frame,Anything,26394
2020-03-08 00:13,Lafa Taylor,Run to Me,235980
2020-03-08 00:13,Saba,Photosynthesis,1400
2020-03-08 00:13,Bear Hands,The Shallows,17129
2020-03-08 00:16,The Game,Crenshaw/80s and Cocaine (feat. Anderson .Paak & Sonyae),755
2020-03-08 00:16,Los Stellarians,Didn't I,1548
2020-03-08 00:16,Lime Cordiale,Dirt Cheap,175127
2020-03-08 00:16,Terrell Morris,Toi,6666
2020-03-08 00:16,Wasiu,No Jumper - Dear Lola Edit,913
2020-03-08 00:16,Jay Vinchi,Back and Forth,2415
2020-03-08 00:16,NoMBe,Paint California,501
2020-03-08 00:16,Steve James,Renaissance,10828
2020-03-08 00:16,Slow Magic,Mind - Tomggg Remix,1347
2020-03-08 00:16,Louis Futon,Supposed To Be,1364
2020-03-08 00:19,Francisco Tárrega,Gran Vals,997
2020-03-08 00:19,Los Stellarians,Didn't I,550
2020-03-08 00:19,Inner State 81,Honey Eye,2503
2020-03-08 00:19,The Dip,Working Man,557
2020-03-08 00:19,Blue Wednesday,Deep In Love,1313
2020-03-08 00:19,Louis Futon,Supposed To Be,143855
2020-03-08 00:23,John Mayer,Moving On and Getting Over,262001
2020-03-08 00:23,Lawrence,It's Not All About You,1566
2020-03-08 00:27,Easy Giant,House of the Wizard,6887
2020-03-08 00:27,Easy Giant,House of the Wizard,3751
2020-03-08 00:27,Gavin Turek,On the Line,9567
2020-03-08 00:27,Drug Cabin,Stoner,261
2020-03-08 00:27,Drug Cabin,Stoner,1701
2020-03-08 00:27,Kota the Friend,Alkaline,185000
2020-03-08 00:27,SLik d,My Lady,1348
2020-03-08 00:30,Whethan,When I'm Down,164681
2020-03-08 00:30,Sugar Candy Mountain,666,849
2020-03-08 00:30,Bear Hands,Chin Ups,511
2020-03-08 00:30,The Tazers,Love Machine,720
2020-03-08 00:33,Mathias,Timeless (feat. Drop),2343
2020-03-08 00:33,Anderson .Paak,Make It Better (feat. Smokey Robinson),944
2020-03-08 00:34,Mathias,Timeless (feat. Drop),45021
2020-03-08 00:34,MØ,Waste of Time - Jungle Remix,1877
2020-03-08 00:34,VIC MENSA,Say I Didn't,981
2020-03-08 00:34,Masego,Bounce,1557
2020-03-08 00:34,Anderson .Paak,Make It Better (feat. Smokey Robinson),4797
2020-03-08 00:38,Allan Rayman,Lucy The Tease,2023
2020-03-08 00:38,Jalen Santoy,Foreplay,1560
2020-03-08 00:38,Foster The People,Style,1314
2020-03-08 00:38,MØ,Waste of Time - Jungle Remix,215502
2020-03-08 00:38,VIC MENSA,Say I Didn't,1106
2020-03-08 00:38,Chromeo,Slumming It,1644
2020-03-08 00:38,Faded Paper Figures,Breathing,1653
2020-03-08 00:41,SiR,Mood (feat. Zacari),191360
2020-03-08 00:43,Palomasunderground,Muriendo,1713
2020-03-08 00:43,Bear Hands,Winner's Circle,109002
2020-03-08 00:43,Funky DL,Judas,1680
2020-03-08 00:43,Jay Prince,All In,836
2020-03-08 00:44,Chris Lake,Turn off the Lights,1721
2020-03-08 00:44,Pusha T,Drug Dealers Anonymous,627
2020-03-08 00:44,TOKiMONSTA,Gamble,1106
2020-03-08 00:44,Foster The People,Worst Nites - Valleyz Remix,64770
2020-03-08 00:44,RAC,Hollywood,1050
2020-03-08 00:44,Freddie Gibbs,Crime Pays,810
2020-03-08 00:44,VHS Collection,Ghost,1991
2020-03-08 00:44,Vampire Weekend,Oxford Comma,406
2020-03-08 00:45,FKJ,Risk,9909
2020-03-08 00:45,Casey Veggies,"RIP (feat. Tyler, The Creator)",0
2020-03-08 00:45,Crystal Skulls,Hussy,2355
2020-03-08 00:45,Soft Powers,Palm Nights,1078
2020-03-08 00:45,Camino 84,Oh My,0
2020-03-08 00:46,Disclosure,Tondo,80822
2020-03-08 06:10,Disclosure,Tondo,329280
2020-03-08 06:13,Electric Mantis,Daybreak,12056
2020-03-08 06:13,Samm Henshaw,Broke,21695
2020-03-08 06:13,FKJ,Higher in Love,1524
2020-03-08 06:13,Litany,Bedroom,1473
2020-03-08 06:13,JAWNY,Honeypie,135521
2020-03-08 06:13,Apollo Bebop,The Recipe,1687
2020-03-08 06:17,Soleima,Breathe (feat. Hoodboi),187931
2020-03-08 06:31,Soleima,Low Life,175351
2020-03-08 21:10,Bear Hands,Déjà Vu,36471
2020-03-08 21:10,Electric Guest,Play With Me,215933
2020-03-08 21:12,Vampire Weekend,Sunflower (feat. Steve Lacy),137600
2020-03-08 21:31,Magic City Hippies,Brnt,247473
2020-03-08 22:17,Fruit Bats,Humbug Mountain Song,1943
2020-03-08 22:20,TC Superstar,Dana Be Mine,3562
2020-03-08 22:20,The Royal Concept,Wild Things,1484
2020-03-08 22:20,Lizzy Land,Sweet Melodies - Schier Remix,7984
2020-03-08 22:20,Jakubi,Couch Potato,195188
2020-03-08 22:22,Bear Hands,I Won't Pay,1738
2020-03-08 22:22,Huey Mack,Waste No Time,100046
2020-03-08 22:22,Soft Powers,Palm Nights,11165
2020-03-08 22:26,EVAN GIIA,WESTWORLD,14367
2020-03-08 22:26,Magic City Hippies,Indiana,198920
2020-03-08 22:26,Electric Guest,More,1863
2020-03-08 22:28,Electric Guest,Basic,911
2020-03-08 22:28,Lewis Del Mar,Wave(s),1837
2020-03-08 22:28,Whitney,No Matter Where We Go,2544
2020-03-08 22:28,StayLoose,Been So Long,0
2020-03-08 22:28,Bear Hands,I See You,2230
2020-03-08 22:28,Vampire Weekend,I Stand Corrected,640
2020-03-08 22:28,Vampire Weekend,Campus,842
2020-03-08 22:28,Kishi Bashi,Hahaha Pt. 2,923
2020-03-08 22:28,Emma Gatsby,2 Steps (White Cliffs Remix),96588
2020-03-08 22:28,Rayland Baxter,Strange American Dream,394
2020-03-08 22:28,Bay Ledges,Safe,702
2020-03-08 22:58,StayLoose,Been So Long,36865
2020-03-08 23:47,Foreign Air,Call off the Dogs,172
2020-03-08 23:47,Electric Guest,Basic,910
2020-03-08 23:47,Sylvan Esso,Radio - Demo Taped Remix,1111
2020-03-08 23:47,Langhorne Slim,House Of My Soul (You Light The Rooms),281
2020-03-08 23:49,VHS Collection,Waiting on the Summer,1474
2020-03-08 23:49,Bear Hands,Chin Ups,1868
2020-03-08 23:49,Andrew Bird,Olympians,1222
2020-03-08 23:49,The Royal Concept,Gimme Twice,1277
2020-03-08 23:49,Hermitude,Ukiyo,101239
2020-03-08 23:49,Magic City Hippies,Limestone,1281
2020-03-08 23:51,Bear Hands,The Shallows,4554
2020-03-08 23:51,Vampire Weekend,The Kids Don't Stand A Chance,33202
2020-03-08 23:51,Electric Guest,I Got The Money,90412
2020-03-08 23:55,Magic City Hippies,SPF,243426
2020-03-08 23:56,Count Counsellor,Friends - Extended Version,8042
2020-03-08 23:58,Electric Guest,24-7,143309
2020-03-09 02:40,MF DOOM,Doomsday,254089
2020-03-09 02:40,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,2135
2020-03-09 02:45,MF DOOM,Rhymes Like Dimes,258613
2020-03-09 02:45,MF DOOM,THAT'S THAT,21916
2020-03-09 02:48,No Suits,Sue,152280
2020-03-09 23:13,Young Franco,Hurricane,25790
2020-03-09 23:13,Young Franco,Angel,185508
2020-03-09 23:16,NoMBe,Freak Like Me,176889
2020-03-09 23:20,Coastal,La Luz,2810
2020-03-09 23:20,Mura Masa,Move Me,202586
2020-03-09 23:20,Mansionair,Astronaut (Something About Your Love) - Marius Remix,18183
2020-03-09 23:20,Ady Suleiman,Say So,2470
2020-03-09 23:20,NoMBe,Paint California,1840
2020-03-09 23:24,The Jungle Giants,Used to Be in Love,222786
2020-03-09 23:28,Tim Atlas,Compromised,226234
2020-03-09 23:32,Coastal,La Luz,840
2020-03-09 23:32,NoMBe,Prototype,1040
2020-03-09 23:32,CAPYAC,Talk About,540
2020-03-09 23:32,Ady Suleiman,Say So,258666
2020-03-09 23:32,Galimatias,Blowback,0
2020-03-09 23:32,Cool Company,Ceasefire,8662
2020-03-09 23:32,Moods,Truth,1570
2020-03-09 23:32,Pool Cosby,Where Do We Go from Here (feat. Kool A.D.),1150
2020-03-09 23:32,Jengi,High,2030
2020-03-09 23:33,NoMBe,Prototype,1210
2020-03-09 23:33,Jengi,High,27790
2020-03-09 23:36,Commonminds,The Wave,186067
2020-03-09 23:39,Cool Company,Slice of Paradise,173692
2020-03-09 23:42,RITUAL,The Only One,216264
2020-03-09 23:43,ANIMA!,Blood,3795
2020-03-10 00:24,Kota the Friend,Hollywood,241678
2020-03-10 00:25,Juto,Kiwi,99660
2020-03-10 00:25,Anderson .Paak,Heart Don't Stand a Chance,4733
2020-03-10 00:28,Innanet James,Summer,174426
2020-03-10 00:28,Jordan Ward,Okok (Hibachi),3511
2020-03-10 00:32,Deca,The Veil,221720
2020-03-10 00:34,JMSN,Love & Pain (Kaytranada Remix),1749
2020-03-10 00:34,Herrick & Hooley,Good Morning,11574
2020-03-10 00:34,Khalid,Know Your Worth,1346
2020-03-10 00:34,Kyle Dion,Play Too Much,328
2020-03-10 00:34,Kota the Friend,Birdie,2838
2020-03-10 00:34,Remi Wolf,Guy,2340
2020-03-10 00:34,Steve Lacy,Dark Red,1042
2020-03-10 00:34,Buddy,Trouble On Central,1747
2020-03-10 00:34,Duckwrth,Crush,106944
2020-03-10 00:34,GoldLink,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",5710
2020-03-10 00:34,ODIE,North Face,2469
2020-03-10 00:35,Anderson .Paak,What Can We Do? (feat. Nate Dogg),1826
2020-03-10 00:35,KAYTRANADA,Freefall,4279
2020-03-10 00:38,Anderson .Paak,Luh You,210720
2020-03-10 00:39,Splash Brothers,Patiently,1760
2020-03-10 00:39,Inka,Leaned Out,50095
2020-03-10 00:40,Curtis Roach,Blossom,81240
2020-03-10 00:43,Kota the Friend,Chicago Diner,175037
2020-03-10 00:46,Monte Booker,Mona Lisa,184888
2020-03-10 00:50,MIA GLADSTONE,Close to You,226198
2020-03-10 00:51,Gavin Turek,On the Line,1031
2020-03-10 00:51,Kota the Friend,Mommy,61588
2020-03-10 00:51,Kofi Stone,Stories In Pyjamas,141
2020-03-10 00:51,Young Bull,Can't Get You Outta My Head,1717
2020-03-10 00:53,Steve Lacy,Some,118393
2020-03-10 00:57,No Suits,Sue,202826
2020-03-10 00:59,Anderson .Paak,Put Me Thru,160760
2020-03-10 01:00,Lorine Chia,The Zone . Leave Me Alone,9020
2020-03-10 01:02,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
2020-03-10 01:06,Solange,Dreams,96452
2020-03-10 01:08,Nao,Love Supreme,1360
2020-03-10 01:08,Kota the Friend,Church,1547
2020-03-10 01:08,Anderson .Paak,Parking Lot,733
2020-03-10 01:08,Dennis.,Dream State,4973
2020-03-10 01:08,Dennis.,Dream State,0
2020-03-10 01:08,KAYTRANADA,Gray Area (feat. Mick Jenkins),111262
2020-03-10 01:08,Kota the Friend,Alkaline,816
2020-03-10 01:08,GoldLink,"U Say (feat. Tyler, The Creator & Jay Prince)",2124
2020-03-10 01:08,Solange,Dreams,791
2020-03-10 01:09,Nao,Love Supreme,80539
2020-03-10 01:13,CLAY,orange,202092
2020-03-10 01:14,CLAY,Forgotten How to Fly,73573
2020-03-10 01:16,Steve Lacy,C U Girl,129697
2020-03-10 01:22,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),335015
2020-03-10 01:55,ODESZA,Always This Late,160941
2020-03-10 02:00,ODESZA,Say My Name (feat. Zyra),262957
2020-03-10 02:03,ODESZA,Bloom,195692
2020-03-10 02:06,ODESZA,All We Need (feat. Shy Girls),211200
2020-03-10 02:24,ODESZA,Sundara,136000
2020-03-10 02:29,ODESZA,White Lies (feat. Jenni Potts),277333
2020-03-10 02:31,ODESZA,Kusanagi,124925
2020-03-10 02:34,Kailo,Need Ya,188936
2020-03-10 02:37,JGrrey,For Keeps,172910
2020-03-10 02:41,Mac Miller,Blue World,209440
2020-03-10 02:43,Kobe Jxrdan,PISCES,132103
2020-03-10 02:46,KingJet,Zone,212571
2020-03-10 03:30,Hans.,Honeysea II,65398
2020-03-10 15:08,Two Door Cinema Club,Come Back Home,8280
2020-03-10 15:08,Two Door Cinema Club,Cigarettes In the Theatre,8200
2020-03-10 15:12,Two Door Cinema Club,Next Year,251453
2020-03-10 15:36,Two Door Cinema Club,Spring,144106
2020-03-10 16:46,Two Door Cinema Club,Spring,60375
2020-03-10 16:47,Two Door Cinema Club,The World Is Watching,55343
2020-03-10 16:47,Two Door Cinema Club,Next Year,320
2020-03-10 16:51,Two Door Cinema Club,Handshake,211093
2020-03-10 16:55,Two Door Cinema Club,Wake Up,225800
2020-03-10 16:58,Two Door Cinema Club,Sun,187720
2020-03-10 17:01,Two Door Cinema Club,Someday,223120
2020-03-10 17:05,Winston Surfshirt,Make A Move,181680
2020-03-10 17:19,Two Door Cinema Club,Sleep Alone,159866
2020-03-10 18:57,Two Door Cinema Club,The World Is Watching,1017
2020-03-10 19:01,Two Door Cinema Club,Settle,232333
2020-03-10 19:04,Two Door Cinema Club,Spring,204320
2020-03-10 19:07,Two Door Cinema Club,Pyramid,189600
2020-03-10 19:08,Two Door Cinema Club,Beacon,20270
2020-03-10 19:26,Two Door Cinema Club,Changing of the Seasons,216780
2020-03-10 23:07,FKJ,Instant Need,270405
2020-03-10 23:11,Calimossa,Planet X,7821
2020-03-10 23:11,Young Franco,Juice,211212
2020-03-10 23:16,Moods,Stimulus,273972
2020-03-10 23:18,Huron John,Yoko,149927
2020-03-10 23:18,Cosmo's Midnight,Down for You,730
2020-03-10 23:18,Motez,The Vibe - Tcts Remix,1150
2020-03-10 23:18,SAFIA,Make Them Wheels Roll,1110
2020-03-10 23:22,Hayden James,Just Friends,238991
2020-03-10 23:25,Disclosure,Feel Like I Do,1490
2020-03-10 23:25,NoMBe,Freak Like Me,176889
2020-03-10 23:25,Cool Company,Ceasefire,14058
2020-03-10 23:29,Biyo,Fantasies,203640
2020-03-10 23:32,M.I.L.K.,If We Want To,210519
2020-03-10 23:32,Shibo,pH,4790
2020-03-10 23:32,Fabich,Lessons in Love,3380
2020-03-10 23:36,B00TY,Funky Sista,1010
2020-03-10 23:36,Mk.gee,Roll with the Punches,226645
2020-03-10 23:36,Aaron Childs,Pressure,990
2020-03-10 23:36,Patterns,The Man Across The Dark Room - Original Mix,5774
2020-03-10 23:41,Tom Misch,Disco Yes,284678
2020-03-10 23:44,Crooked Colours,Capricious (Paces Remix),198365
2020-03-10 23:48,Harrison Sands,Glow,193548
2020-03-10 23:49,Disclosure,Defeated No More,97357
2020-03-10 23:49,ANIMA!,Blood,1600
2020-03-10 23:53,FKJ,Joy,238889
2020-03-10 23:57,CLAY,orange,212480
2020-03-11 00:01,CAPYAC,Fade Out,260388
2020-03-11 00:04,Chris LaRocca,Dice Out,190990
2020-03-11 00:06,Ukiyo,Something Like This,81531
2020-03-11 00:16,Two Door Cinema Club,Changing of the Seasons,222880
2020-03-11 00:17,Two Door Cinema Club,Crystal,17940
2020-03-11 00:20,Yumi Zouma,Bruise,179958
2020-03-11 00:21,Barrie,Geology,51181
2020-03-11 00:33,POLOSHIRT,Too Good to Be True,229659
2020-03-11 00:37,POLOSHIRT,All I Do Is Think About You,211334
2020-03-11 00:37,POLOSHIRT,Basic,0
2020-03-11 00:41,Big Words,TTYDTM,223680
2020-03-11 00:44,Whethan,Radar (feat. HONNE),203427
2020-03-11 00:48,Winston Surfshirt,Make A Move,215269
2020-03-11 00:50,Whethan,When I'm Down,164680
2020-03-11 00:54,Masego,Navajo,194157
2020-03-11 00:56,"Tyler, The Creator",BEST INTEREST,127921
2020-03-11 01:00,Troop Brand,Cherry Trees,246448
2020-03-11 01:04,Blended Babies,I Just Want To Love You,211264
2020-03-11 01:06,Harrison Sands,Trust (feat. Abhi The Nomad),161086
2020-03-11 01:08,POLOSHIRT,Too Good to Be True,192940
2020-03-11 01:09,Harrison Sands,Glow,193548
2020-03-11 01:13,Electric Guest,Dollar,208746
2020-03-11 01:23,Bobby Feeno,S.W.A.N. (feat. Xavier Omär),167743
2020-03-11 01:24,Electric Guest,Oh Devil,92843
2020-03-11 01:26,Omar Apollo,Hit Me Up,160000
2020-03-11 01:28,Chester Watson,Cloud Mask,121096
2020-03-11 01:31,Krsraga,Biking,186070
2020-03-11 01:45,ROLE MODEL,Puerto Rican (feat. Patches),16809
2020-03-11 01:55,Electric Guest,1 4 Me,186707
2020-03-11 01:59,Big Words,TTYDTM,223680
2020-03-11 02:02,Soleima,Breathe (feat. Hoodboi),187931
2020-03-11 02:06,POLOSHIRT,Too Good to Be True,229660
2020-03-11 02:08,Steve Lacy,C U Girl,129698
2020-03-11 02:12,Mac Miller,Hurt Feelings,245640
2020-03-11 02:15,Blended Babies,I Just Want To Love You,211264
2020-03-11 02:20,Mac Miller,What's the Use?,288640
2020-03-11 02:21,Troop Brand,Cherry Trees,32239
2020-03-11 02:25,The Wombats,Emoticons,259347
2020-03-11 02:29,The Wombats,Give Me a Try,228471
2020-03-11 02:32,The Wombats,Greek Tragedy,209558
2020-03-11 05:21,The Wombats,Be Your Shadow,25333
2020-03-11 15:06,ROLE MODEL,Puerto Rican (feat. Patches),888
2020-03-11 15:10,Barrie,Geology,264432
2020-03-11 15:25,St. Lucia,Elevate,224840
2020-03-11 17:11,St. Lucia,The Old House Is Gone,13312
2020-03-11 17:11,St. Lucia,Elevate,309666
2020-03-11 17:16,St. Lucia,China Shop,274640
2020-03-11 17:20,St. Lucia,All Eyes on You,267146
2020-03-11 17:23,Cosmo's Midnight,Mind Off (feat. Kudu Blue),24970
2020-03-11 17:37,The Colourist,Little Games - St. Lucia Remix,107133
2020-03-12 02:50,POLOSHIRT,Too Good to Be True,229659
2020-03-12 03:25,POLOSHIRT,Ima Give Em,98283
2020-03-12 04:34,Pasha,Around the Area,3819
2020-03-12 04:38,The Revivalists,Wish I Knew You,274093
